"Member__r.Name","Challenge__r.Challenge_Id__c","Place__c","Points_Awarded__c","Score__c","Status__c","Submitted_Date__c"
"vishesh91","1966","","0.0","90.0","Submitted","2012-12-31T08:49:38.000Z"
"sfhacker","1653","","0.0","0.0","Registered",""
"ngabrani","1629","4","0.0","79.0","Submitted","2012-07-25T10:59:42.000Z"
"angadmahindru87","1599","","0.0","0.0","Registered",""
"shubham211991","1158","","0.0","0.0","Registered",""
"BOOBALAN","1171","","0.0","0.0","Registered",""
"davidspangler","1173","","0.0","0.0","Registered",""
"davidspangler","1174","","0.0","0.0","Registered",""
"mryerse","1171","","0.0","0.0","Registered",""
"suryavvt","1174","","0.0","0.0","Registered",""
"rasmatius","1158","","0.0","0.0","Registered",""
"maddy786","1174","","0.0","0.0","Registered","2011-12-19T14:03:06.000Z"
"eadlam","1173","","0.0","0.0","Registered",""
"eadlam","1174","","0.0","0.0","Registered",""
"kensie","1158","","0.0","0.0","Registered",""
"zepak_01","1158","","0.0","0.0","Registered","2011-12-19T14:03:04.000Z"
"zepak_01","1173","","0.0","0.0","Submission Rejected","2011-12-19T14:03:20.000Z"
"sarangvishnu","1174","","0.0","0.0","Registered",""
"Aj0007","1174","","0.0","0.0","Registered",""
"anil0007","1169","","0.0","0.0","Registered",""
"rakeshsharma","1158","","0.0","0.0","Registered",""
"vnaykumar","1174","","0.0","0.0","Registered",""
"rimpy","1169","","0.0","0.0","Registered",""
"jeyarajaguru","1169","","0.0","0.0","Registered",""
"omkarkhutare","1171","","0.0","0.0","Registered",""
"logontokartik","1443","4","100.0","78.5","Lost","2012-04-07T12:50:06.000Z"
"dineshdhoom","1512","","0.0","0.0","Registered",""
"romin","1439","1","2000.0","96.0","Won","2012-04-08T12:59:15.000Z"
"SidMayer","1601","","0.0","0.0","Registered",""
"wcheung","1339","1","750.0","75.0","Won","2011-12-27T20:03:15.000Z"
"shivamasilamani","1344","","0.0","0.0","Registered",""
"priya@latitude","1343","","0.0","0.0","Registered",""
"sunny25","1397","","0.0","0.0","Registered",""
"sindujaramaraj","1171","","0.0","0.0","Submission Rejected","2011-12-19T14:03:05.000Z"
"pragashjai","1173","","0.0","0.0","Registered",""
"umsiv","1175","","0.0","0.0","Registered",""
"zepak_01","1176","","0.0","25.0","Registered","2011-12-19T14:03:06.000Z"
"romin","1176","1","1250.0","90.0","Won","2011-12-19T14:03:20.000Z"
"elukaweski","1652","3","400.0","76.5","3rd Place","2012-08-01T21:27:30.000Z"
"shobha","1175","","0.0","0.0","Registered",""
"mrudula","1173","","0.0","0.0","Registered",""
"mrudula","1176","","0.0","0.0","Registered",""
"Abhishekkumawat","1175","","0.0","0.0","Registered",""
"sania_rao1111","1512","","0.0","0.0","Registered",""
"JustinLau","1634","","0.0","0.0","Watching",""
"mayurdudharejiya","1414","","0.0","0.0","Registered",""
"sheheryar","1605","","0.0","0.0","Registered",""
"snehaheda","1609","3","250.0","78.2","3rd Place","2012-07-16T14:44:44.000Z"
"MajeedFazal","1397","","0.0","0.0","Registered",""
"avidev9","1331","","0.0","34.2","Registered","2011-12-27T20:03:56.000Z"
"JustinLau","1635","","0.0","0.0","Watching",""
"dubeynikhileshs","1953","","0.0","76.1","Submitted","2012-12-17T00:15:37.000Z"
"rellora","1512","","0.0","0.0","Registered",""
"fenila","1896","","0.0","0.0","Watching",""
"chinnamnp","1347","","0.0","0.0","Watching",""
"vrushal_k","1345","","0.0","0.0","Registered",""
"HariPrasadTandur","1344","","0.0","0.0","Registered",""
"charanvuyyuru48","1512","","0.0","0.0","Registered",""
"avidev9","1579","2","350.0","98.4","2nd Place","2012-07-03T15:40:51.000Z"
"Rahulncp","1342","","0.0","0.0","Watching",""
"hkv123","1562","","0.0","0.0","Watching",""
"raaz248","1612","","0.0","0.0","Submission Rejected","2012-07-12T07:08:14.000Z"
"swarna","1344","","0.0","0.0","Registered",""
"Gayathri_cloudspokes","1343","","0.0","0.0","Watching",""
"PaulKolbovich","1339","","0.0","0.0","Watching",""
"PaulKolbovich","1338","","0.0","0.0","Watching",""
"Vasu345","1562","","0.0","0.0","Registered",""
"dharabhaskar","1397","","0.0","0.0","Registered",""
"dubeynikhileshs","1404","4","250.0","75.55","Lost","2012-03-19T17:02:30.000Z"
"nireesha","1397","","0.0","0.0","Registered",""
"kumaraswamy","1412","","0.0","0.0","Watching",""
"preetisoni_ji","1397","","0.0","0.0","Registered",""
"erikvgolden","1600","","0.0","79.0","Submitted","2012-07-03T06:11:17.000Z"
"hdedhia","1397","","0.0","0.0","Registered",""
"webdevelopersushant","1397","","0.0","0.0","Registered",""
"chiku","1578","","0.0","0.0","Registered",""
"yureckey","1634","","0.0","0.0","Watching",""
"dineshrawat11","1512","","0.0","0.0","Registered",""
"nzgonjanin","1592","2","500.0","78.15","2nd Place","2012-07-04T15:14:37.000Z"
"cmcilroy","1603","","0.0","0.0","Watching",""
"vinayakkadam","1347","","0.0","0.0","Registered",""
"ApoorvSharma","1345","","0.0","0.0","Registered",""
"enter_uni","1337","","0.0","0.0","Registered",""
"helperyadav","1197","1","750.0","100.0","Won","2011-12-19T14:03:06.000Z"
"krobi64","1198","","0.0","0.0","Registered",""
"akkishore","1195","2","250.0","75.0","Lost","2011-12-19T14:03:20.000Z"
"mbleigh","1195","1","750.0","100.0","Won","2011-12-19T14:03:06.000Z"
"hwhitacre","1196","","0.0","0.0","Registered",""
"kzer95","1195","","0.0","59.0","Registered","2011-12-19T14:03:06.000Z"
"Sgoa","1196","","0.0","0.0","Registered",""
"Vasu345","1512","","0.0","0.0","Registered",""
"sauravtheleo","1201","","0.0","0.0","Registered",""
"sindujaramaraj","1204","3","150.0","85.0","Lost","2011-12-19T14:03:06.000Z"
"SaralaRajendranooty","1199","","0.0","0.0","Registered",""
"akkishore","1204","1","750.0","100.0","Won","2011-12-19T14:03:20.000Z"
"yashavanth","1200","","0.0","0.0","Registered",""
"hirday","1205","2","250.0","92.0","Lost","2011-12-19T14:03:20.000Z"
"FarhanAhmed","1206","","0.0","0.0","Submission Rejected","2011-12-19T14:03:20.000Z"
"kadarusj","1347","","0.0","0.0","Watching",""
"bremkumar","1605","","0.0","0.0","Registered",""
"dagger","1204","","0.0","0.0","Registered",""
"anandsharma","1204","","0.0","0.0","Registered",""
"racheesingh","1201","","0.0","0.0","Registered",""
"ppandhi","1201","","0.0","0.0","Registered",""
"hemnathmouli","1204","","0.0","0.0","Registered",""
"pragati88","1204","","0.0","0.0","Registered",""
"xavieremerson","1204","2","250.0","92.0","Lost","2011-12-19T14:03:06.000Z"
"swapnilpatil","1204","","0.0","0.0","Registered",""
"Makky","1204","","0.0","0.0","Registered",""
"saiy2k","1202","","0.0","0.0","Registered",""
"sunnysharma85","1205","3","250.0","92.0","Lost","2011-12-19T14:03:06.000Z"
"forcexperts","1600","1","500.0","100.0","1st Place","2012-07-02T23:25:29.000Z"
"AbhayDwivedi","1345","","0.0","0.0","Watching",""
"jm","1512","","0.0","0.0","Registered",""
"ashu15oc","1339","","0.0","40.1","Registered","2011-12-27T20:04:37.000Z"
"shekharpandey","1319","","0.0","25.0","Registered","2011-12-19T14:03:22.000Z"
"yuwachavan","1319","","0.0","0.0","Registered",""
"champ0907","1320","","0.0","0.0","Registered",""
"mrnobody","1319","","0.0","0.0","Registered",""
"kakarratto","1319","","0.0","0.0","Registered",""
"waqasmehmood","1319","","0.0","0.0","Registered",""
"jitendrakurmi","1319","","0.0","0.0","Registered",""
"CassioGodinho","1320","","0.0","0.0","Registered",""
"subhrab2007","1319","","0.0","0.0","Registered",""
"rani1","1320","","0.0","0.0","Registered",""
"brittoraj","1320","","0.0","0.0","Registered",""
"7245472","1316","","0.0","0.0","Registered",""
"Roshani","1340","","0.0","0.0","Registered",""
"briskminds","1588","","0.0","0.0","Registered",""
"vijaygajera","1343","","0.0","0.0","Watching",""
"Anubhavsoni","1338","","0.0","0.0","Registered",""
"handiekar","1338","","0.0","0.0","Registered",""
"jaipandya","1620","4","50.0","83.75","4th Place","2012-07-16T17:53:27.000Z"
"m_rajesh_n","1340","","0.0","0.0","Registered",""
"riyas513","1343","","0.0","0.0","Registered",""
"Phanindrabulusu","1174","","0.0","0.0","Registered",""
"petergascoyne","1172","","0.0","0.0","Registered",""
"mleach_fb","1172","","0.0","79.0","Registered","2011-12-19T14:03:05.000Z"
"homersantos","1172","","0.0","0.0","Registered",""
"Kenji776","1172","","0.0","60.0","Registered","2011-12-19T14:03:05.000Z"
"mikebz","1172","","0.0","62.0","Registered","2011-12-19T14:03:05.000Z"
"kyleisidorey","1172","1","10000.0","88.0","Won","2011-12-19T14:03:20.000Z"
"hararehacker","1172","","0.0","0.0","Registered",""
"jafferali","1343","","0.0","0.0","Registered",""
"patelkanpura","1345","","0.0","0.0","Registered",""
"aadebuger","1341","","0.0","0.0","Registered",""
"hozi007","1347","","0.0","0.0","Watching",""
"Avinow","1595","","0.0","0.0","Registered",""
"parasquid","1908","","0.0","0.0","Registered",""
"elukaweski","1391","","0.0","0.0","Registered",""
"SnehalNav","1600","","0.0","74.0","Submitted","2012-07-03T19:27:08.000Z"
"TonyP","1890","","0.0","0.0","Watching",""
"sameer22121","1512","","0.0","0.0","Registered",""
"rynnic","1862","","0.0","0.0","Watching",""
"samuela","1903","1","400.0","93.1","1st Place","2012-11-20T03:32:36.000Z"
"JustCode","1348","","0.0","0.0","Registered",""
"gopesht","1340","","0.0","0.0","Registered",""
"mamta1234","1512","","0.0","0.0","Registered",""
"Nattrass","1909","","0.0","0.0","Registered",""
"mayurmarakana","1605","","0.0","0.0","Registered",""
"vishal_ishu","1395","","0.0","0.0","Registered",""
"all2human","1172","","0.0","0.0","Registered",""
"botoscloud","1172","","0.0","72.0","Registered","2011-12-19T14:03:20.000Z"
"cjfili","1158","","0.0","0.0","Registered","2011-12-19T14:03:20.000Z"
"sartogo","1172","","0.0","0.0","Registered",""
"BoxContest","1158","","0.0","0.0","Registered",""
"BoxContest","1175","","0.0","0.0","Registered",""
"BoxContest","1173","","0.0","0.0","Registered",""
"BoxSignupTest","1158","","0.0","0.0","Registered",""
"bde","1158","","0.0","0.0","Registered",""
"ranaamrita","1175","","0.0","0.0","Registered",""
"Ankit_Sharma","1176","","0.0","0.0","Registered",""
"aproxacs","1911","","0.0","0.0","Registered",""
"swatKat","1612","","0.0","0.0","Registered",""
"Yas4","1596","","0.0","0.0","Watching",""
"kashiif","1596","","0.0","0.0","Registered",""
"kbowerma","1910","","0.0","0.0","Watching",""
"smkrishnan51","1576","","0.0","0.0","Watching",""
"aenain","1512","","0.0","0.0","Registered",""
"rrramya","1345","","0.0","0.0","Watching",""
"atiya","1343","","0.0","0.0","Watching",""
"ashish89_cool","1599","","0.0","0.0","Registered",""
"akkishore","1333","1","2000.0","87.7","Won","2011-12-27T20:04:06.000Z"
"msschandru","1318","","0.0","0.0","Registered",""
"elukaweski","1318","1","2000.0","88.0","Won","2011-12-19T14:03:22.000Z"
"tanya521","1397","","0.0","0.0","Registered",""
"CloudHugger","1342","1","1.0","100.0","Won","2012-01-01T01:34:12.000Z"
"webwidgets","1392","","0.0","0.0","Registered",""
"dhinalove","1562","","0.0","0.0","Watching",""
"mkagenius","1395","2","200.0","75.0","Submission Rejected","2012-03-06T16:16:21.000Z"
"forceguru","1512","","0.0","0.0","Registered",""
"litanparida1991","1395","","0.0","0.0","Watching",""
"jitendrakumar","1319","","0.0","0.0","Registered",""
"adithehero","1277","","0.0","0.0","Registered",""
"dassuchismita","1319","","0.0","0.0","Registered",""
"PaulKolbovich","1277","2","1000.0","94.0","Lost","2011-12-19T14:03:22.000Z"
"aiche1","1277","","0.0","0.0","Registered",""
"helperyadav","1316","3","150.0","72.0","Lost","2011-12-19T14:03:08.000Z"
"shailendra55","1320","","0.0","0.0","Registered",""
"roshand","1320","","0.0","0.0","Registered",""
"MariaHanif","1320","","0.0","0.0","Registered",""
"akkishore","1277","1","2500.0","108.0","Won","2011-12-19T14:03:22.000Z"
"anurag_lucky1","1320","","0.0","0.0","Registered",""
"imransmart","1320","","0.0","0.0","Registered",""
"gayatrigantayet","1319","","0.0","0.0","Registered",""
"undercontrol","1319","","0.0","0.0","Registered",""
"rugara","1319","","0.0","25.0","Registered","2011-12-19T14:03:22.000Z"
"parasquid","1604","","0.0","0.0","Registered",""
"saurabbhgupta","1971","","0.0","0.0","Watching",""
"astha24","1614","","0.0","0.0","Registered",""
"logontokartik","1638","1","1000.0","91.06","1st Place","2012-07-30T03:30:56.000Z"
"djcool","1609","","0.0","0.0","Registered",""
"username5","1601","","0.0","0.0","Registered",""
"venus007","1338","","0.0","0.0","Registered",""
"dhruvv90","1332","","0.0","0.0","Registered",""
"dhruvv90","1333","","0.0","0.0","Registered",""
"rajinder77","1334","","0.0","0.0","Registered",""
"RavikumarKasirajan","1341","","0.0","0.0","Watching",""
"dev401has","1344","","0.0","0.0","Registered",""
"audaciousdev","1600","2","250.0","91.9","2nd Place","2012-07-03T17:09:05.000Z"
"uniquekeerthi","1337","","0.0","0.0","Registered",""
"sanjay2170","1395","","0.0","0.0","Registered",""
"atimb","1512","","0.0","0.0","Registered",""
"drusepth","1331","","0.0","0.0","Registered",""
"yreddy4u","1333","","0.0","0.0","Registered",""
"slv_arun","1337","","0.0","0.0","Registered",""
"ash234","1331","","0.0","0.0","Registered",""
"ramavadh","1334","","0.0","0.0","Registered",""
"shahvishald","1332","","0.0","25.0","Registered","2011-12-19T14:03:09.000Z"
"ramannath","1512","","0.0","0.0","Registered",""
"chiragparmar","1338","","0.0","0.0","Registered",""
"atiya","1345","","0.0","0.0","Registered",""
"sachin_xindia","1345","","0.0","0.0","Registered","2012-01-03T11:46:01.000Z"
"ahamedmca","1512","","0.0","0.0","Registered",""
"akhilraj006","1610","","0.0","0.0","Submission Rejected","2012-07-13T10:02:30.000Z"
"anshulb","1512","","0.0","0.0","Registered",""
"sTyLoPHoEnIx","1605","","0.0","0.0","Registered",""
"nishankmahore","1578","","0.0","0.0","Registered",""
"agentgill","1602","","0.0","73.25","Submitted","2012-07-05T23:52:47.000Z"
"hcemanu007","1512","","0.0","0.0","Registered",""
"ghanshyamyadav","1589","","0.0","0.0","Watching",""
"gracecute","1512","","0.0","0.0","Registered",""
"gde","1512","","0.0","0.0","Registered",""
"kar20thi","1512","","0.0","0.0","Registered",""
"jamest","1908","","0.0","0.0","Watching",""
"NishantGoel","1512","","0.0","0.0","Registered",""
"akashsakarwal100","1605","","0.0","0.0","Registered",""
"jazzyrocksr","1610","","0.0","70.55","Submitted","2012-07-16T22:05:15.000Z"
"vivek0041","1616","","0.0","0.0","Registered",""
"sumitm815","1512","","0.0","0.0","Registered",""
"klebervirgilio","1604","","0.0","0.0","Registered",""
"aguynamedryan","1512","","0.0","0.0","Registered",""
"TonyP","1906","","0.0","0.0","Watching",""
"logontokartik","1630","","0.0","69.8","Submitted","2012-07-26T01:33:25.000Z"
"themindoverall","1512","","0.0","0.0","Registered",""
"KellyPutnam","1585","","0.0","0.0","Watching",""
"kumaranand","1512","","0.0","0.0","Registered",""
"Mandarj","1597","","0.0","0.0","Watching",""
"surekhakolekar","1512","","0.0","0.0","Registered",""
"mayankkohaley","1512","","0.0","0.0","Registered",""
"chiragmehta84","1390","1","1250.0","92.75","Won","2012-03-01T14:52:49.000Z"
"robin_garg","1512","","0.0","0.0","Registered",""
"SAY","1512","","0.0","0.0","Registered",""
"vinayakakpillai","1512","","0.0","0.0","Registered",""
"helperyadav","1599","","0.0","0.0","Registered",""
"tanbirresume","1512","","0.0","0.0","Registered",""
"surjeetyadav","1512","","0.0","0.0","Registered",""
"erikvgolden","1602","","0.0","0.0","Registered",""
"navaskurian","1512","","0.0","0.0","Registered",""
"almopeluche","1600","","0.0","84.0","Submitted","2012-07-03T18:46:37.000Z"
"vishnujaiswal3","1578","","0.0","0.0","Registered",""
"alexfetisov","1605","3","100.0","77.5","3rd Place","2012-07-26T20:21:30.000Z"
"fash","1512","","0.0","0.0","Registered",""
"zo0o0ot","1512","","0.0","0.0","Registered",""
"pembull","1602","1","200.0","100.0","1st Place","2012-07-06T05:18:33.000Z"
"parasquid","1599","","0.0","72.3","Submitted","2012-07-08T11:42:50.000Z"
"matugm","1512","","0.0","0.0","Registered",""
"gnsvramana","1596","","0.0","0.0","Registered",""
"tav","1512","","0.0","0.0","Registered",""
"gaurav-vijayvergia","1562","","0.0","0.0","Registered",""
"prashanthreddy","1598","2","600.0","75.5","2nd Place","2012-07-16T11:54:14.000Z"
"parasquid","1903","","0.0","0.0","Registered",""
"akashbarapatre","1596","","0.0","0.0","Registered",""
"peakpado","1597","1","2500.0","95.2","1st Place","2012-07-09T06:42:42.000Z"
"sunnypatel165","1512","","0.0","0.0","Registered",""
"imdl","1512","","0.0","0.0","Registered",""
"aghegde","1512","","0.0","0.0","Registered",""
"nicks1505","1614","","0.0","0.0","Registered",""
"fenila","1890","","0.0","0.0","Watching",""
"akhilraj006","1512","","0.0","0.0","Registered",""
"vishesh91","1634","","0.0","0.0","Registered",""
"ManishaGupta","1659","","0.0","0.0","Registered",""
"SindhujaSubramani","1599","","0.0","0.0","Registered",""
"samuela","1904","","0.0","0.0","Registered",""
"orange4","1595","","0.0","0.0","Registered",""
"skarthick","1585","","0.0","0.0","Registered",""
"parasquid","1597","","0.0","0.0","Registered",""
"sgurumurthy","1908","","0.0","0.0","Registered",""
"sonai_nsec","1512","","0.0","0.0","Registered",""
"manideep99","1589","","0.0","0.0","Registered",""
"cloud_dev","1379","","0.0","0.0","Registered",""
"forcexperts","1623","3","200.0","80.0","3rd Place","2012-07-22T04:40:17.000Z"
"elijahparker","1512","","0.0","0.0","Registered",""
"sidhtaneja","1512","","0.0","0.0","Registered",""
"jouhan","1512","","0.0","0.0","Registered",""
"frozenashish","1512","","0.0","0.0","Registered",""
"logontokartik","1754","1","500.0","84.0","1st Place","2012-08-31T11:41:44.000Z"
"rsarun","1580","","0.0","0.0","Submission Rejected","2012-07-04T09:15:04.000Z"
"cloud110989","1910","1","200.0","100.0","1st Place","2012-11-21T05:22:12.000Z"
"jazzyrocksr","1631","","0.0","0.0","Registered",""
"abhayarora","1617","","0.0","0.0","Registered",""
"Alex_Paramonov","1512","","0.0","0.0","Registered",""
"noeticpenguin","1862","3","250.0","89.79","3rd Place","2012-11-20T01:48:01.000Z"
"georgedyer","1578","1","500.0","86.0","1st Place","2012-07-05T09:49:39.000Z"
"sgurumurthy","1598","","0.0","0.0","Registered",""
"wcheung","1597","","0.0","0.0","Registered",""
"eljo","1862","","0.0","0.0","Watching",""
"dllsethr","1512","","0.0","0.0","Registered",""
"parbat1020","1612","","0.0","0.0","Submission Rejected","2012-07-13T02:49:56.000Z"
"vinayakapillai","1512","","0.0","0.0","Registered",""
"mess","1608","","0.0","0.0","Registered",""
"jagdish009","1512","","0.0","0.0","Registered",""
"xavtar","1904","","0.0","0.0","Submitted","2012-11-20T18:38:48.000Z"
"vivek0041","1605","","0.0","0.0","Registered",""
"sidhtaneja","1590","","0.0","0.0","Registered",""
